title,url,matching_questions,emb_file,graph_file,change_1d,change_3d,change_5d
Gutfeld!: Trump has fun at McDonalds,https://www.youtube.com/watch?v=4lVbsXXSstU,Will Kamala win New York by 10+ points?,data/emb_0856.pt,data/graph_0856.pt,0,1,1
Gutfeld!: Trump has fun at McDonalds,https://www.youtube.com/watch?v=4lVbsXXSstU,Will Kamala lead in RCP by 3-3.4 on Oct 25?,data/emb_0856.pt,data/graph_0856.pt,0,0,0
Ex-HUD Secretary flags telling observation about Kamala Harris,https://www.youtube.com/watch?v=arfydfR3T28,Trump gets more black voters than in 2020?,data/emb_0863.pt,data/graph_0863.pt,1,1,1
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0864.pt,data/graph_0864.pt,0,0,0
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala Harris wins the popular vote?,data/emb_0864.pt,data/graph_0864.pt,0,0,0
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala flips a 2020 Trump state?,data/emb_0864.pt,data/graph_0864.pt,0,0,0
Gutfeld: This was like watching Batman give a wedgie to the Penguin,https://www.youtube.com/watch?v=g2EYSGI6aB8,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0867.pt,data/graph_0867.pt,0,0,0
Gutfeld: This was like watching Batman give a wedgie to the Penguin,https://www.youtube.com/watch?v=g2EYSGI6aB8,Kamala Harris wins the popular vote?,data/emb_0867.pt,data/graph_0867.pt,1,0,0
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0869.pt,data/graph_0869.pt,1,1,0
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Kamala Harris wins the popular vote?,data/emb_0869.pt,data/graph_0869.pt,1,1,0
"Kamala Harris is 'tanking' at the 'worst possible time,' GOP lawmaker says",https://www.youtube.com/watch?v=mK9Rcgf5ENM,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0871.pt,data/graph_0871.pt,0,0,0
"Kamala Harris is 'tanking' at the 'worst possible time,' GOP lawmaker says",https://www.youtube.com/watch?v=mK9Rcgf5ENM,Kamala Harris wins the popular vote?,data/emb_0871.pt,data/graph_0871.pt,1,1,0
"Kamala Harris is 'tanking' at the 'worst possible time,' GOP lawmaker says",https://www.youtube.com/watch?v=mK9Rcgf5ENM,Kamala flips a 2020 Trump state?,data/emb_0871.pt,data/graph_0871.pt,0,0,0
HIGHLIGHTS: The must-see Kamala Harris-Bret Baier interview,https://www.youtube.com/watch?v=wbNxiLaY6I0,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0874.pt,data/graph_0874.pt,0,0,0
HIGHLIGHTS: The must-see Kamala Harris-Bret Baier interview,https://www.youtube.com/watch?v=wbNxiLaY6I0,Kamala flips a 2020 Trump state?,data/emb_0874.pt,data/graph_0874.pt,0,0,0
This isn't working anymore for Kamala Harris: Banderas,https://www.youtube.com/watch?v=1B8Z4XXoYFY,Kamala Harris wins the popular vote?,data/emb_0876.pt,data/graph_0876.pt,0,1,1
Trump hits back after being labeled 'dangerous' by Dems,https://www.youtube.com/watch?v=Ah7Snk-KFEA,Kamala Harris wins the popular vote?,data/emb_0877.pt,data/graph_0877.pt,0,1,1
Kellyanne Conway: Trump has a chance to run the tables in November,https://www.youtube.com/watch?v=2yaqnE0MH6Q,Kamala Harris wins the popular vote?,data/emb_0878.pt,data/graph_0878.pt,0,1,1
Kellyanne Conway: Trump has a chance to run the tables in November,https://www.youtube.com/watch?v=2yaqnE0MH6Q,Trump gets more black voters than in 2020?,data/emb_0878.pt,data/graph_0878.pt,1,1,1
Laura: Democrats are 'spinning' over this,https://www.youtube.com/watch?v=7xbPQfc-6XY,Kamala Harris wins the popular vote?,data/emb_0880.pt,data/graph_0880.pt,0,1,1
I love the idea of Kamala Harris on Joe Rogans podcast: Judge Jeanine,https://www.youtube.com/watch?v=TlbJXw2n0Bs,Will Trump do a podcast with Hawk Tuah Girl?,data/emb_0881.pt,data/graph_0881.pt,1,1,0
Kamala Harris thinks Trump is hiding?: Gutfeld,https://www.youtube.com/watch?v=3UqS4EI1Yxo,Trump flips Kamala on 538 before election?,data/emb_0882.pt,data/graph_0882.pt,1,1,1
Sean Hannity: The panic on the left is palpable,https://www.youtube.com/watch?v=q0Q2TB1nD2s,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0883.pt,data/graph_0883.pt,0,0,0
The Five: Harris-Walz campaign shoots blanks in quest for 'bro vote',https://www.youtube.com/watch?v=MtuVtOSBz0g,Kamala Harris wins the popular vote?,data/emb_0884.pt,data/graph_0884.pt,0,0,0
Biden-Harris tensions grow: New details revealed,https://www.youtube.com/watch?v=qR5U9ATSzAQ,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0885.pt,data/graph_0885.pt,0,0,0
Biden-Harris tensions grow: New details revealed,https://www.youtube.com/watch?v=qR5U9ATSzAQ,Kamala flips a 2020 Trump state?,data/emb_0885.pt,data/graph_0885.pt,1,1,0
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0887.pt,data/graph_0887.pt,1,1,0
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Kamala Harris wins the popular vote?,data/emb_0887.pt,data/graph_0887.pt,1,0,0
Kamala Harris goes viral for stunning admission on 'The View',https://www.youtube.com/watch?v=-VxoF-s8fDU,Will any other Democratic Politician win the 2024 US Presidential Election?,data/emb_0889.pt,data/graph_0889.pt,0,0,0
Kamala Harris goes viral for stunning admission on 'The View',https://www.youtube.com/watch?v=-VxoF-s8fDU,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0889.pt,data/graph_0889.pt,0,0,0
Laura Ingraham: Democrats are trapped,https://www.youtube.com/watch?v=VI8DXS_AFIA,Kamala Harris wins the popular vote?,data/emb_0891.pt,data/graph_0891.pt,0,0,0
Laura Ingraham: Democrats are trapped,https://www.youtube.com/watch?v=VI8DXS_AFIA,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0891.pt,data/graph_0891.pt,0,0,0
Laura Ingraham: Democrats are trapped,https://www.youtube.com/watch?v=VI8DXS_AFIA,Kamala flips a 2020 Trump state?,data/emb_0891.pt,data/graph_0891.pt,1,0,0
Judge Jeanine: Kamalas media blitz kicked off with a total faceplant,https://www.youtube.com/watch?v=UqhNyP4AL2A,Kamala Harris wins the popular vote?,data/emb_0894.pt,data/graph_0894.pt,0,0,0
Judge Jeanine: Kamalas media blitz kicked off with a total faceplant,https://www.youtube.com/watch?v=UqhNyP4AL2A,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0894.pt,data/graph_0894.pt,1,0,0
JD Vance shreds VP Harris for View appearance: A record to be ashamed of,https://www.youtube.com/watch?v=2nkRkiUKu0k,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0896.pt,data/graph_0896.pt,1,0,0
FEMA has a major bureaucracy problem: Tulsi Gabbard,https://www.youtube.com/watch?v=Ee2TNZDxdS4,Trump nominates Tulsi Gabbard to Cabinet?,data/emb_0897.pt,data/graph_0897.pt,0,0,0
Jesse Watters: Kamala Harris has been a ghost,https://www.youtube.com/watch?v=fM_0rSDlf_8,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0898.pt,data/graph_0898.pt,1,0,0
Jesse Watters: Kamala Harris has been a ghost,https://www.youtube.com/watch?v=fM_0rSDlf_8,Kamala Harris wins the popular vote?,data/emb_0898.pt,data/graph_0898.pt,0,0,0
Kamala Harris eviscerated for 'softball' media blitz amid various crises,https://www.youtube.com/watch?v=tiPjTjLT6Oo,Kamala Harris wins the popular vote?,data/emb_0900.pt,data/graph_0900.pt,1,0,0
Kamala Harris eviscerated for 'softball' media blitz amid various crises,https://www.youtube.com/watch?v=tiPjTjLT6Oo,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0900.pt,data/graph_0900.pt,0,0,0
Democrats admit this could 'doom' Kamala Harris,https://www.youtube.com/watch?v=zAkX_GeifEE,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0902.pt,data/graph_0902.pt,0,0,0
Democrats admit this could 'doom' Kamala Harris,https://www.youtube.com/watch?v=zAkX_GeifEE,Kamala flips a 2020 Trump state?,data/emb_0902.pt,data/graph_0902.pt,0,0,0
This feels really dirty: Compagno,https://www.youtube.com/watch?v=sKdAQpyBdCY,Trump election interference trial doesn't start before November?,data/emb_0904.pt,data/graph_0904.pt,0,0,1
This feels really dirty: Compagno,https://www.youtube.com/watch?v=sKdAQpyBdCY,Trump conviction overturned before election?,data/emb_0904.pt,data/graph_0904.pt,0,1,1
