title,url,matching_questions,audio_file,video_file,question_file,text_file,threshold_label
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Will Trump remove tariff on Mexico before March?,/media/user/data/polymarket/data/embbeding/audio/audio_0257.pt,/media/user/data/polymarket/data/embbeding/video/video_0257.pt,/media/user/data/polymarket/data/embbeding/question/question_0257.pt,/media/user/data/polymarket/data/embbeding/text/text_0257.pt,Impact
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Will Trump increase tariffs on China before May?,/media/user/data/polymarket/data/embbeding/audio/audio_0257.pt,/media/user/data/polymarket/data/embbeding/video/video_0257.pt,/media/user/data/polymarket/data/embbeding/question/question_0258.pt,/media/user/data/polymarket/data/embbeding/text/text_0257.pt,Impact
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Will Trump remove tariff on Canada before March?,/media/user/data/polymarket/data/embbeding/audio/audio_0257.pt,/media/user/data/polymarket/data/embbeding/video/video_0257.pt,/media/user/data/polymarket/data/embbeding/question/question_0259.pt,/media/user/data/polymarket/data/embbeding/text/text_0257.pt,Impact
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Will Trump impose 25% tariff on Mexico or Canada before February?,/media/user/data/polymarket/data/embbeding/audio/audio_0257.pt,/media/user/data/polymarket/data/embbeding/video/video_0257.pt,/media/user/data/polymarket/data/embbeding/question/question_0260.pt,/media/user/data/polymarket/data/embbeding/text/text_0257.pt,Impact
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Trump imposes 40% tariff on China in first 100 days?,/media/user/data/polymarket/data/embbeding/audio/audio_0257.pt,/media/user/data/polymarket/data/embbeding/video/video_0257.pt,/media/user/data/polymarket/data/embbeding/question/question_0261.pt,/media/user/data/polymarket/data/embbeding/text/text_0257.pt,Impact
Trump threatens 200% tariff on European alcohol as trade war escalates,https://www.youtube.com/watch?v=IagBmsXjlCU,Will Trump impose a blanket tariff of 20-30% on the EU by June 30?,/media/user/data/polymarket/data/embbeding/audio/audio_0263.pt,/media/user/data/polymarket/data/embbeding/video/video_0263.pt,/media/user/data/polymarket/data/embbeding/question/question_0263.pt,/media/user/data/polymarket/data/embbeding/text/text_0263.pt,Impact
Trump threatens 200% tariff on European alcohol as trade war escalates,https://www.youtube.com/watch?v=IagBmsXjlCU,Will Trump impose a blanket tariff of 30-40% on the EU by June 30?,/media/user/data/polymarket/data/embbeding/audio/audio_0263.pt,/media/user/data/polymarket/data/embbeding/video/video_0263.pt,/media/user/data/polymarket/data/embbeding/question/question_0264.pt,/media/user/data/polymarket/data/embbeding/text/text_0263.pt,Impact
Trump threatens 200% tariff on European alcohol as trade war escalates,https://www.youtube.com/watch?v=IagBmsXjlCU,Will Trump impose a blanket tariff of less than 10% on the EU by June 30?,/media/user/data/polymarket/data/embbeding/audio/audio_0263.pt,/media/user/data/polymarket/data/embbeding/video/video_0263.pt,/media/user/data/polymarket/data/embbeding/question/question_0265.pt,/media/user/data/polymarket/data/embbeding/text/text_0263.pt,Impact
Trump threatens 200% tariff on European alcohol as trade war escalates,https://www.youtube.com/watch?v=IagBmsXjlCU,Will Trump impose a blanket tariff of 40% or more on the EU by June 30?,/media/user/data/polymarket/data/embbeding/audio/audio_0263.pt,/media/user/data/polymarket/data/embbeding/video/video_0263.pt,/media/user/data/polymarket/data/embbeding/question/question_0266.pt,/media/user/data/polymarket/data/embbeding/text/text_0263.pt,Impact
Trump threatens 200% tariff on European alcohol as trade war escalates,https://www.youtube.com/watch?v=IagBmsXjlCU,Will Trump impose a blanket tariff of 10-20% on the EU by June 30?,/media/user/data/polymarket/data/embbeding/audio/audio_0263.pt,/media/user/data/polymarket/data/embbeding/video/video_0263.pt,/media/user/data/polymarket/data/embbeding/question/question_0267.pt,/media/user/data/polymarket/data/embbeding/text/text_0263.pt,Impact
Trump threatens 200% tariff on European alcohol as trade war escalates,https://www.youtube.com/watch?v=IagBmsXjlCU,Will Trump impose no general tariff on the EU by June 30?,/media/user/data/polymarket/data/embbeding/audio/audio_0263.pt,/media/user/data/polymarket/data/embbeding/video/video_0263.pt,/media/user/data/polymarket/data/embbeding/question/question_0268.pt,/media/user/data/polymarket/data/embbeding/text/text_0263.pt,Impact
Hezbollah targets Israel's Mossad headquarters with rocket fire,https://www.youtube.com/watch?v=IdE3qZXYIls,Will Israel invade Lebanon in September?,/media/user/data/polymarket/data/embbeding/audio/audio_0269.pt,/media/user/data/polymarket/data/embbeding/video/video_0269.pt,/media/user/data/polymarket/data/embbeding/question/question_0269.pt,/media/user/data/polymarket/data/embbeding/text/text_0269.pt,Impact
Hezbollah targets Israel's Mossad headquarters with rocket fire,https://www.youtube.com/watch?v=IdE3qZXYIls,Israel x Hezbollah Ceasefire in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0269.pt,/media/user/data/polymarket/data/embbeding/video/video_0269.pt,/media/user/data/polymarket/data/embbeding/question/question_0270.pt,/media/user/data/polymarket/data/embbeding/text/text_0269.pt,Impact
Hezbollah targets Israel's Mossad headquarters with rocket fire,https://www.youtube.com/watch?v=IdE3qZXYIls,Will Israel invade Lebanon before November?,/media/user/data/polymarket/data/embbeding/audio/audio_0269.pt,/media/user/data/polymarket/data/embbeding/video/video_0269.pt,/media/user/data/polymarket/data/embbeding/question/question_0271.pt,/media/user/data/polymarket/data/embbeding/text/text_0269.pt,Impact
Hezbollah targets Israel's Mossad headquarters with rocket fire,https://www.youtube.com/watch?v=IdE3qZXYIls,Will Israeli troops enter Beirut by October 31?,/media/user/data/polymarket/data/embbeding/audio/audio_0269.pt,/media/user/data/polymarket/data/embbeding/video/video_0269.pt,/media/user/data/polymarket/data/embbeding/question/question_0272.pt,/media/user/data/polymarket/data/embbeding/text/text_0269.pt,Impact
Hezbollah targets Israel's Mossad headquarters with rocket fire,https://www.youtube.com/watch?v=IdE3qZXYIls,Israeli forces enters Lebanon in September?,/media/user/data/polymarket/data/embbeding/audio/audio_0269.pt,/media/user/data/polymarket/data/embbeding/video/video_0269.pt,/media/user/data/polymarket/data/embbeding/question/question_0273.pt,/media/user/data/polymarket/data/embbeding/text/text_0269.pt,No impact
Israeli military confirms killing of Hamas leader Yahya Sinwar,https://www.youtube.com/watch?v=IdJe11ECNQA,Yahya Sinwar still Hamas leader by October 31?,/media/user/data/polymarket/data/embbeding/audio/audio_0274.pt,/media/user/data/polymarket/data/embbeding/video/video_0274.pt,/media/user/data/polymarket/data/embbeding/question/question_0274.pt,/media/user/data/polymarket/data/embbeding/text/text_0274.pt,Impact
Stop this nonsense': Toronto's mayor on Trump's trade war,https://www.youtube.com/watch?v=ImTQPSwFTU0,Will Canada remove retaliatory tariffs on USA in March?,/media/user/data/polymarket/data/embbeding/audio/audio_0275.pt,/media/user/data/polymarket/data/embbeding/video/video_0275.pt,/media/user/data/polymarket/data/embbeding/question/question_0275.pt,/media/user/data/polymarket/data/embbeding/text/text_0275.pt,Impact
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Elon Musk out as Head of DOGE in 2025?,/media/user/data/polymarket/data/embbeding/audio/audio_0276.pt,/media/user/data/polymarket/data/embbeding/video/video_0276.pt,/media/user/data/polymarket/data/embbeding/question/question_0276.pt,/media/user/data/polymarket/data/embbeding/text/text_0276.pt,Impact
TikTok users are flocking to a surprising app as US ban looms,https://www.youtube.com/watch?v=JiDSyWO1WN4,TikTok banned in the US before May 2025?,/media/user/data/polymarket/data/embbeding/audio/audio_0282.pt,/media/user/data/polymarket/data/embbeding/video/video_0282.pt,/media/user/data/polymarket/data/embbeding/question/question_0282.pt,/media/user/data/polymarket/data/embbeding/text/text_0282.pt,Impact
TikTok users are flocking to a surprising app as US ban looms,https://www.youtube.com/watch?v=JiDSyWO1WN4,TikTok banned in 2025?,/media/user/data/polymarket/data/embbeding/audio/audio_0282.pt,/media/user/data/polymarket/data/embbeding/video/video_0282.pt,/media/user/data/polymarket/data/embbeding/question/question_0283.pt,/media/user/data/polymarket/data/embbeding/text/text_0282.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0284.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,No impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris win New York by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0285.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala flips a 2020 Trump state?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0286.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0289.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris win another state by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0290.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris win all 6 swing states?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0291.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris drop out of presidential race?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0292.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,No impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris be D-nom for VP on Election Day?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0293.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,No impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris win California by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0295.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0296.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Will Kamala Harris win Delaware by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0297.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala Harris fires campaign manager?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0300.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala Harris and JD Vance debate before election?,/media/user/data/polymarket/data/embbeding/audio/audio_0284.pt,/media/user/data/polymarket/data/embbeding/video/video_0284.pt,/media/user/data/polymarket/data/embbeding/question/question_0301.pt,/media/user/data/polymarket/data/embbeding/text/text_0284.pt,Impact
